business_id;name;url;industry_code
18743101;P Kalliala Oy;www.k-supermarket.fi;47112
18745211;Awesome AMS Oy;www.k-market.com;47113
18745676;Erkki Kuivajärvi Oy;www.k-supermarket.fi;47111
18751267;Keski-Suomen Betonirakenne Oy;www.ksbr.fi;43999
18756383;Mahile Oy;www.citymarket.fi;47111
18756711;Tommi Mäkinen Racing Oy;www.tommimakinen.com;45321
18768018;Masu Stores Oy;www.citymarket.fi;47111
18771188;Riga Wood Finland Oy;www.finieris.com;16239
18788756;Admicom Finland Oy;www.admicom.fi;6201
18791891;Virranvuo Oy;www.k-supermarket.fi;47111
18807128;Toshiba TEC Nordic AB, filial i Finland;www.toshiba.fi;4666
18813800;Forentia Oy;www.forentia.fi;68209
18825078;Evonik Silica Finland Oy;www.evonic.com;2013
18826249;Pihla Group Oy;www.pihla.fi;16239
18839154;Suomen Työkalu Oy;www.suomentyokalu.fi;46692
18842038;Liebherr-Finland Oy Ab;www.liebherr.fi;4663
18843436;Philip Morris Finland Oy;www.pmi.com;4635
18848253;Master Yhtiöt Oy;www.masteryhtiot.fi;4332
18853749;Alekstra Oy;www.alekstra.com;6201
18857475;Erich Krause Finland Oy;www.erichkrause.fi;46491
18887834;LIFESTYLE HOTELS FINLAND Oy;www.klauskhotel.com;55101
18888132;Hitachi Vantara Oy;www.hds.com;4651
18922572;RKM Group Oy;www.rkmgroup.fi;43999
18939884;Jungheinrich Lift Truck Oy;www.jungheinrich.fi;46699
18949628;Kajaanin Romu Oy;www.kajaaninromu.fi;4677
18966807;Halti Oy;www.halti.com;46493
18970881;GE Healthcare Oy;www.gehealthcare.fi;46462
18996061;Lahden LVI-Talo Oy;www.lvi-talo.fi;4322
19001900;K Auto Retail Oy;www.vv-auto.fi;45112
19035174;Satamuna Oy;www.satamuna.fi;46332
19042921;KONE Hissit Oy;www.kone.com;43292
19054818;K-Market Oy;www.k-market.fi;46901
19055140;Lumon Suomi Oy;www.lumon.fi;43342
19066720;Crosskey Banking Solutions Ab Ltd;www.crosskey.fi;62010
19070121;Finnish Design Shop Oy;www.finnishdesignshop.com;47911
19072979;Glitter Oy;www.glitter.fi;46499
19074624;A-Rehu Oy;www.atriatuottajat.fi;1091
19084427;Oy Chemec Ab;www.chemec.fi;4675
19084435;Roquette Nordica Oy;www.roquette.com;4675
19103501;HSK Sähkö Oy;www.hsksahko.fi;4321
19125401;Moonsoft Oy;www.Moonsoft.fi;6202
19128434;Terawatt Oy;www.terawatt.fi;4321
19153584;Rakennus Finrem Oy;www.finrem.fi;412
19163918;HögforsGST Oy;www.hogforsgst.fi;46742
19178757;Peten Koiratarvike Oy;www.petenkoiratarvike.com;47764
19184786;Magnum Medical Finland Oy;www.magnummedical.fi;46461
19196314;Chiller Oy;www.chiller.fi;2825
19240039;Uudenmaan Mestari-Rakentajat Oy;www.umr.fi;412
19255089;Hansastroi Oy;www.hansastroi.com;412
19274335;Cateva Oy;www.cateva.fi;4321
19284269;Tokmanni Oy;www.tokmanni.fi;47199
19285683;Pirkanmaan Mestari-Rakentajat Oy;www.prm.fi;412
19316734;Työkalu ja Varaosa Oy Vantaa;www.ikh.fi;47529
19331213;Cloetta Suomi Oy;www.leaf.fi;1082
19352129;Elisa Santa Monica Oy;www.smn.fi;6202
19353148;Royal Canin Finland Oy;www.royalcanin.fi;46383
19359267;Bure Capital Oy;www.lminfo.fi;46189
19364357;Mexipal Oy;www.mexipal.fi;412
19364461;Optomed Oyj;www.optomed.fi;4774
19366846;Delivery Hero Finland Oy;www.foodora.fi;6311
19367726;Stanley Security Oy;www.stanleysecurity.fi;6619
19385975;Sympa Oy;www.sympa.fi;6201
19396308;Rautanet Koski Oy;www.rautanetkoski.fi;47521
19399621;Koodiviidakko Oy;www.viidakko.fi;6201
19413497;Pekka Väli-Torala Oy;www.k-maatalous.fi;4661
19424778;Oscar Software Oy;www.oscar.fi;6201
19432508;Skuba Suomi Oy;www.skuba.fi;45311
19446061;TAVO Oy;www.tavo.fi;45321
19447574;Alma Media Oyj;www.almamedia.fi;5813
19456913;Lapin Kumi Oy;www.lapinkumi.fi;45202
19474097;Roche Diagnostics Oy;www.roche.fi;46462
19506941;Tampereen Vera Oy;www.tampereenvera.fi;4222
19524947;NoHo Partners Oyj;www.restamax.fi;56101
19544710;Winestate Oy;www.winestate.fi;4634
19551152;Geberit Production Oy;www.ido.fi;46734
19561158;Toyota Material Handling Finland Oy;www.toyota-forklifts.fi;46699
19562898;Mikenti Talotekniikka Oy;www.mikenti.fi;4322
19587817;Proviter Oy;www.proviter.fi;46499
19597863;OptoFidelity Oy;www.optofidelity.com;6201
19612584;Multivac Oy;www.multivac.fi;4614
19614651;NORMIVALAISTUS OY;www.normi.fi;4321
19623611;Tieto Finland Oy;www.tietoevry.com;6201
19623822;Konerinki Oy;www.konerinki.fi;43991
19627321;Rami's Coffee Oy;www.ramisauto.com;45112
19628156;Pelican Rouge Coffee Solutions Oy;www.pelicanrouge.fi;4799
19634441;Retail Logistics Excellence - RELEX Oy;www.relex.fi;6201
19638362;Oy Electrolux Ab;www.electrolux.fi;46431
19638450;Oy Husqvarna Ab;www.husqvarna.fi;4661
19644586;Janva Oy;www.k-market.com;47113
19668991;NOBE Rakennus Oy;www.noberakennus.fi;412
19675438;Visma Solutions Oy;www.vismasolutions.com;6201
19688052;Nissan Nordic Europe Oy;www.nissan.fi;45111
19694727;Sofigate Business Technologies Oy;www.sofigate.com;856
19709220;Sanoma Pro Oy;www.sanomapro.fi;5811
19711339;Airbus Defence and Space Oy;www.cassidian.com;263
19714468;Tieyhtiö Ykköstie Oy;www.ykkostie.net/tieyhtio-ykkostie-oy.html;42991
19718143;Eficode Oy;www.eficode.fi;6201
19724949;Wisdomic Oy;www.wisdomic.fi;6202
19736288;Peesipatu Oy;www.citymarket.fi;47111
19741618;JM Suomi Oy;www.jmoy.fi;412
19749580;Avanade Finland Oy;www.avanade.com;6203
19749679;Rakennus-Avant Oy;www.rakennusavant.fi;412
19772705;Rakennusteho Group Oy;www.rakennusteho.fi;412
19792079;NVIDIA, Helsinki Oy;www.nvidia.com;6201
19794496;Walki Medical Oy;www.walkimedical.fi;4774
19799035;Siili Solutions Oyj;www.siili.fi;6201
19815699;Bilot Oyj;www.bilot.fi;6202
19852529;Laattapiste Oy;www.laattapiste.fi;46739
19872669;Interbrands Wines & Spirits Oy;www.interbrands.fi;4634
19895908;Ilmastointi Salminen Oy;www.ilmastointisalminen.fi;4322
19936642;Oy RAVERA Ab;www.ravera.fi;4222
19938816;K. Mylen Oy;www.k-rauta.fi/loimaa;47521
19941468;NP City Group Oy;www.npg.fi;56101
19947368;Sami Aalto Oy;www.k-rauta.com, www.taloklinikka.fi;47521
20043083;Caravanlandia Oy;www.caravanlandia.fi;45192
20045687;Mezzoforte Oy;www.mezzoforte.fi;6201
20055105;Keski-Suomen Media Oy;www.keskisuomalainen.fi;5813
20060844;Specsavers Finland Oy;www.specsavers.fi;47783
20077339;Pelion (Finland) Oy;www.arm.com;6201
20082701;Subcom Oy;www.subway.fi;56102
20083499;Jamera Oy;www.jamera.net;4761
20085355;S-Crosskey Ab;www.crosskey.fi;6202
20095190;Renoa Putkipalvelut Oy;www.kotisun.fi;4322
20114339;Sulake Oy;www.sulake.com;6201
20178631;Lemonsoft Oyj;www.lemonsoft.fi;6201
20204617;J. Kaurila Oy;www.k-rauta.fi;47521
20227501;SaFe Työsuojelutarvike Oy;www.safe.fi;46491
20247668;Foudia Housing Oy;www.foudia.fi;68209
20249401;Telilän Sähkötyö Oy;www.telila.fi;4321
20261873;Porvoon Paalurakenne Oy;www.ppr.fi;412
20264732;Kansallisholding Oy;www.htj.fi;412
20282674;Modeo Oy;www.modeo.fi;4665
20291888;Haaga-Helia ammattikorkeakoulu Oy;www.haaga-helia.fi;8542
20319676;Burger-In Oy;www.hesburger.fi;56102
20319860;Prahma Oy;www.k-supermarket.fi;47113
20333371;Holiday Club Resorts Oy;www.holidayclub.fi;68310
20336257;H. Mäki-Tanila Oy;www.citymarket.fi;47111
20340416;Lehto Tilat Oy;www.lehto.fi;412
20343852;Stella Wines Oy;www.stellawines.fi;4634
20385171;Lamor Corporation Oyj;www.lamor.com;2529
20396401;OneMed Group Oy;www.onemed.com;642
20405582;Restel Liikenneasemat Oy;www.restel.fi;47301
20421523;SGN Sportia Oy;www.sportia.fi;46493
20428012;Bufab Finland Oy;www.bufab.com;46741
20428100;Örum Oy Ab;www.orum.fi;45311
20435757;Stark Suomi Oy;www.stark-suomi.fi;47521
20454317;Rinta-Joupin Autoliike Oy;www.rinta-jouppi.com;45112
20456080;Jarmo Rinta-Jouppi Oy;www.rintajouppi.fi;45112
20456662;Oulun Kuivaustekniikka Oy;www.oulunkuivaustekniikka.fi;412
20469332;Pörhön Autoliike Oy;www.porho.fi;45112
20469906;Auto-Kilta Oy;www.auto-kilta.fi;45112
20469922;Auto-Kilta Trucks Oy;www.auto-kilta.fi;45191
20473761;Newil and Bau Oy;newilbau.fi;411
20477180;Kyocera Senco Finland Oy;www.mechelin-company.fi;46741
20568218;Renksu Oy;www.penope.fi;4662
20568760;Wellmanni Oy;www.k-supermarket.fi;47112
20580807;Qvantel Oy;www.qvantel.com;6201
20583477;MVR-Yhtymä Oy;www.mvr-yhtyma.fi;412
20590677;Sami Toivonen Oy;www.k-supermarket.fi;47111
20606034;Termater Oy;www.termater.fi;412
20609104;Life Finland Oy;www.life.fi;47292
20615109;Kicks Kosmetikkedjan Oy;www.kicksbeauty.com;4775
20629957;Kauppiasko Oy;www.citymarket.fi;47111
20646183;Assemblin Oy;www.assemblin.fi;4322
20646773;Oy Semper Ab;www.semper.fi;4639
20648867;Axxell Utbildning Ab;www.axxell.fi;8532
20660591;Scandinavian Outdoor Oy;www.scandinavianoutdoorstore.com;47641
20706764;Lerøy Finland Oy;www.jokisenevaat.fi;46381
20723943;Louis Vuitton Suomi Oy;www.louisvuitton.com;47722
20763013;Duolog Oy;www.duolog.fi;8553
20765190;MagiCAD Group Oy;www.magicad.com;6201
20769765;GLO Hotellit Oy;www.glohotels.fi;55101
20779904;Decem Pharma Oy;www.decempharma.fi;46461
20800435;Ortobed Oy;www.unikulma.fi;4647
20801331;Rauta Väisänen Oy;www.k-rauta.fi;47521
20803564;Vuorirauta Oy;www.k-rauta.com;47521
20807506;Heinon Tukku Oy;www.heinontukku.fi;4639
20810887;Veljekset Laakkonen Oy;www.laakkonen.fi;45112
20812129;Enfo Oyj;www.enfo.fi;6311
20816875;Visma Tampuuri Oy;www.tampuuri.fi;6201
20821316;Visidon Oy;www.visidon.fi;6201
20828059;Crocs Nordic Oy;www.crocs.fi;46493
20829078;Varusteleka Oy;www.varusteleka.fi;47912
20836091;Havator Group Oy;www.havator.com;43991
20836390;Havator Oy;www.havator.com;43991
20845270;Nitor Creations Oy;www.nitor.com;6202
20854046;Kieku Oy;www.kiekuoy.fi;46332
20857917;Huippu Group Oy;www.huippustore.fi;4742
20882143;Valmani Oy;www.k-supermarket.fi;47111
20884878;F-Secure Cyber Security Services Oy;css.f-secure.com;6202
20894443;Herkkuruletti Oy;www.kesko.fi;47111
20922272;Dream Broker Oy;www.dreambroker.fi;6202
20945511;Metropolia Ammattikorkeakoulu Oy;www.metropolia.fi;8542
20956595;Kraton Chemical Oy;www.arizonachemical.com;2014
20960789;UPM Pulp Sales Oy;www.upm.fi;4676
20977118;Arina Trio Oy;www.arinatrio.fi;4321
20993396;Salon Rautaliike Oy;www.skroy.com;47521
20993425;Salon Passeliauto Oy;www.passeliauto.com;45112
21015869;Kärkkäinen Web Oy;www.karkkainen.com;47913
21031578;EasyZone Oy;www.easyzone.fi;46499
21043253;Rockwool Finland Oy;www.rockwool.fi;46733
21045689;Voutilan Rakennus Oy;www.mijorak.fi;412
21048732;Electric Power Finland Oy;www.epf.fi;4321
21095571;Blåkläder Oy;www.blaklader.com;46421
21117558;Vepsäläinen Oy;www.vepsalainen.com;47591
21130349;Vincit Oyj;www.vincit.fi;6201
21137997;Belimo Finland Oy;www.belimo.fi;46742
21147837;QlikTech Finland Oy;www.qlik.com;6201
21148717;Blue Import BIM Oy;www.blueimport.fi;46441
21156338;K & M Vainikainen Oy;www.k-citymarket.fi/kaupat/tampere-turtola/;47191
21168523;ADAK Yhtiöt Oy;www.laudoitus.fi;412
21177972;Hurrikaani Oy;www.tavaratalohurrikaani.fi;47521
21181517;Rototec Oy;www.rototec.fi;4221
21211384;SVH-Store Oy;www.citymarket.fi;47111
21214980;Leica Geosystems Oy;leica-geosystems.com/fi-fi;46434
21226180;Autoliike Kymppi Plus Oy;www.10plus.fi;45112
21238587;UpViser Oy;www.upviser.fi;46462
21273630;Certego Oy;www.certego.fi;47596
21282051;Gina Tricot Oy;www.ginatricot.com;46412
21289616;PEDAB Finland Oy;www.pedab.fi;6201
21292751;Papyrus Finland Oy;www.papyrus.com;46491
21309031;Kalavapriikki Oy;www.heinontukku.fi;4639
21311254;Booky.fi Oy;www.booky.fi;4761
21324493;Oy Scandic Trading House Ltd;www.Scandic.ss;4619
21326720;Belor Agro Oy;www.beloragro.fi;4661
21336187;Jalon Group Oy;www.jalon.fi;412
21347732;The Valspar (Finland) Corporation Oy;www.valspar.com;47522
21367442;Jokiväri Oy;www.jokivari.fi;412
21372401;KSF Media Ab;www.ksfmedia.fi;5813
21375805;Efecte Finland Oy;www.efecte.com;6201
21387718;VDL Bus & Coach Finland Oy;www.vdlbuscoach.com/fi;45191
21387849;M & P Kukkonen Oy;www.citymarket.fi;47113
21396155;Puhsell Oy;www.k-citymarket.fi;47113
21413082;J & P Jylli Oy;www.citymarket.fi;47113
21434406;Benemen Oy;www.benemen.com;6202
21439063;Sintrol Oy;www.sintrol.com;46692
21484593;Sikla Oy;www.sikla.fi;701
21491726;IKEA Oy;www.ikea.fi;47591
21503889;KL-Parts Oy;www.kl-varaosat.fi;45321
21530721;Esko Leppinen Oy;www.eskoleppinenoy.fi;46733
21537034;Calto Oy;www.calto.fi;4322
21540268;Carl Zeiss Oy;www.zeiss.fi;46434
21558070;LämpöYkkönen Oy;www.lampoykkonen.fi;4322
21558986;Renoa Viemäripalvelut Oy;www.kotisun.fi;4322
21596755;Oy Union Hotels Ab;www.hotelhaven.fi;55101
21615899;Kerko Group Oy;www.unisport.com/fi;47641
21618459;Rakennusliike Tikirak Oy;www.tikirak.fi;412
21619427;3Step IT Oy;www.3stepit.com/fi;6201
21622335;Temotek Palvelut Oy;www.temotek.fi;412
21623637;TukTuk Media Oy;www.tuktukmedia.com;6312
21625763;Helsinki Business College Oy;www.bc.fi;8532
21627101;RTV-Yhtymä Oy;www.rtv.fi;46739
21641739;Zimmer Biomet Finland Oy;www.zimmer.com;46462
21649191;Cablex Oy;www.cablex.fi;46522
21650192;Topfoods Finland Oy;www.topfoods.fi;4639
21663428;Netrauta Finland Oy;www.netrauta.fi;47521
21676085;Yellow Film & TV Oy;www.yellowfilm.fi;5911
21688836;Myllyn Paras Oy Pakasteet;www.myllynparas.fi;1061
21694179;Rakennustoimisto Albi Oy;www.albi.fi;412
21697177;Porvoon Kodintekniikka Oy;www.gigantti.fi;4754
21723160;Rakennus Auvinen Oy;www.rakennusauvinen.fi;412
21726142;Cemagro Oy;www.cemagro.fi;4675
21738135;Autovaraosa Fixus Oy;www.fixus.fi;45321
21751532;Toivio Group Oy;www.medkit.fi;46462
21752180;Genano Oy Ab;www.genano.fi;46742
21766582;Vala Group Oy;www.valagroup.com/fi/;6201
21808519;Senera Oy;www.senera.fi;412
21810758;TV Tools Oy;www.tvtools.fi;46432
21817300;Decens Oy;www.decens.fi;6203
21841327;M.O.Virtanen Oy;www.citymarket.fi;47113
21845766;ME-Perustukset Oy;www.me-perustukset.fi;43999
21849601;Jurenis Oy;www.k-supermarket.fi;47113
21849716;Unity Technologies Finland Oy;www.unity3d.com;6201
21850063;Lammela Oy;www.k-market.com;47111
21881724;TRP Group Oy;www.trpgroup.fi;4322
21883906;Ratatek Oy;www.ratatek.fi;4321
21904578;Line Carrier Oy;www.linecarrier.fi;612
21909715;Harvestia Oy;www.harvestia.fi;46731
21934072;Tomi Huuho Oy;www.citymarket.fi;47111
21959843;V-P Tolonen Oy;www.lantmannenagro.fi;4661
21963578;JH-Ravintolat Oy;www.panchovilla.fi;56101
21969304;Servaali Oy;www.servaali.fi;4634
21975157;Infratek Finland Oy;www.infratek.fi;4222
21997479;Lapland Hotels Oy;www.laplandhotels.com;55101
22002277;Tecalemit Flow Oy;www.tecaflow.fi;46692
22003456;Sammet Dampers Oy;www.sammet.fi;2599
22026199;HJ-Autotalot Oy;hj-autotalo.com;45112
22042498;PowerFactory Nordic Oy Ab;www.uimonen.fi;45402
22042957;Reima Europe Oy;www.reima.fi;1413
22043060;AlphaSense Oy;www.alpha-sense.com;6201
22062560;Trinseo Suomi Oy;www.trinseo.com/;4675
22095389;Rakennus MAN Oy;www.rakennusman.fi;412
22107722;Vahanen Suunnittelupalvelut Oy;www.vahanen.com;411
22113815;Pro-Caravan Finland Oy;www.procaravan.fi;45192
22127344;Lännen MCE Oy;www.lannencenter.com;4663
22127790;Kaefer Oy;www.kaefer.fi;43291
22128806;Oy Autoliike Nystedt Bilaffär Ab;www.nystedt.fi;45112
22145016;Oy Telpak Ab;www.telpak.fi;4676
22155118;Tuxera Oy;www.tuxera.com;6201
22166482;KK Valmennuskeskus Oy;www.valmennuskeskus.fi;85599
22168568;Leipurin Oyj;www.leipurin.com;4639
22171468;Metalcenter Group Oy Ab;www.metalcentergroup.fi;4672
22173156;Pirkanmaan Maatalouskauppa Oy;www.lantmannenagro.fi;4661
22173199;Ab Thomas Biskop Oy;www.k-rauta.fi;47521
22181690;KVL-Tekniikka Oy;www.kvl-tekniikka.fi;4322
22191469;Sappi Finland Operations Oy;www.sappi.com;1712
22249501;Toyota Tsusho Nordic Oy;www.ttnordic.fi;45112
22256752;Autoklinikka-yhtiöt Oy;www.autoklinikka.fi;45201
22287786;Basso Building Systems Oy;www.bassotalo.fi;4613
22289415;BW-Restaurants Oy;www.bw-restaurants.fi;56101
22298346;Ruoka-Keränen Oy;www.k-citymarket.fi;47113
22338651;Eupart Oy;www.eupart.fi;43291
22353739;Raumacon Oy;www.k-rauta.fi;47521
22374599;Ambientia Oy;www.ambientia.net;6201
22385482;J. Forss Oy/Ab;www.k-rauta.com;47521
22399649;Nordic Cellars Oy;www.nordiccellars.com;4634
22399809;Nordic Truckcenter Oy;www.nordictruckcenter.com/fi/;45191
22403177;Saimaa Group Oy;www.saimaaneristys.fi;43291
22422773;RESTOK OY;www.restok.fi;412
22426539;Kanta-Hämeen Tuoretuote Oy;www.tuoretuote.com;4631
22440728;Gripen Wheels Finland Ab Oy;www.gripenwheels.com;45312
22446468;Pirkantuuli Oy;www.k-rauta.com;47521
22449036;Jatke Oy;www.jatke.fi;412
22450184;Länsirannikon Koulutus Oy;www.winnova.fi;8532
22465634;Cardirad Oy;www.cardirad.fi;46462
22467728;VeliMark Oy;www.velimark.fi;46442
22493176;Etelä-Savon Koulutus Oy;www.esedu.fi;8532
22501236;Efima Oy;www.efima.com;6202
22502052;Hyria koulutus Oy;www.hyria.fi;8532
22503768;R Mokki Oy;www.rmokki.fi;46741
22504795;Rauta-Hannu Oy;www.k-rauta.com;47521
22505456;Tuomo Erjala Oy;www.rautia.fi;47521
22527874;Heatco Finland Oy;www.heatco.fi;4322
22535604;North European Invest Oy;www.laplandhotels.fi;55101
22539314;Oy Anglo-Nordic Ab;www.anglo.fi;46901
22541086;Sadex Oy;www.sadex.fi;4391
22606767;Luxury Collection Automobiles Oy;www.luxurycollection.fi;45112
22606994;Endemol Shine Finland Oy;www.shinefinland.tv;5911
22607284;Aava Mobile Oy;www.aavamobile.com;6201
22608893;Lactalis Finland Oy;www.lindahls.fi;46331
22676693;Oy Vaasan ammattikorkeakoulu - Vasa yrkeshögskola Ab;www.puv.fi;8542
22679659;Rouvari Oy;www.rouvari.fi;412
22696838;Oy Lautex Ab;www.lautex.com;2511
22716851;Tuomaan Kalatukku Oy;www.kalaa.fi;46381
22748968;Lännen Alituspalvelu Oy;www.lannenalitus.com;4312
22760027;Mimarko Oy;www.k-ruoka.fi/kauppa/k-supermarket-kankaro;47111
22768678;Savo Design & Technic Oy;www.savo.fi;46741
22809935;Rakennuspalvelu Kokko Oy;www.rakennuspalvelukokko.fi;412
22844263;Chemigate Oy;www.chemigate.fi;4675
22851922;Mediq Suomi Oy;www.mediq.fi;46462
22859828;Suomen Erikoisajoneuvot Oy;www.sisuauto.com;701
22862728;Inlook Oy;www.inlook.fi;4332
22863501;K. Sivonen Oy;www.k-citymarket.fi;47112
22875182;ProMart Oy;www.promart.fi;46741
22883721;Nosh Company Oy;www.nosh.fi;47713
22900667;Sushi World Oy;www.noho.fi;56101
22914188;Lihatukku Harri Tamminen Oy;www.tamminen.com;1013
22914823;J. Huunonen Oy;www.k-rauta.fi/skanssi;47521
22926330;Istekki Oy;www.istekki.fi;6202
22958367;Suomen Talotekniikka Helsinki Oy;www.suomentalotekniikka.fi;4322
22974260;Kaivon Liha Kaunismaa Oy;www.kaivonliha.fi;1013
22981719;Quantum Beverages Oy;www.solera.fi;4634
22990228;LeadDesk Oyj;www.leaddesk.com;6209
22998131;Novoset Oy;www.novoset.fi;45112
22998350;S & S Sivonen Oy;www.k-citymarket.fi;47112
23033948;M. Ranki Trading Oy;www.k-supermarket.com;47113
23036065;Glamox Oy;www.glamox.fi;274
23037818;020202 Palvelut Oy;www.020202.fi;6201
23041120;Handshake Finland Oy;www.handshake.fi;47913
23044735;Naveo Commerce Oy;www.foodie.fm;6201
23046247;Fluido Oy;www.fluido.fi;6201
23055805;Suomen Kulutusosa Oy;www.suomenkulutusosa.fi;46699
23071995;Rightware Oy;www.rightware.com;6201
23072437;TIMBERICA OY;www.timberica.fi;46731
23075566;Alma Mediapartners Oy;www.almamedia.fi;5819
23083814;TLT-Connection Oy;www.tltgroup.fi;4222
23087882;Avain Yhtiöt Oy;www.avainasunnot.fi;411
23090344;Netel Oy;www.netel.fi;4222
23094003;Salvos Finland Oy;www.salvos.fi;16231
23098143;TSV-RAKENNUS OY;www.tsvrakennus.fi;412
23109332;Exclusive Networks Finland Oy;www.exclusive-networks.com;4651
23111504;Rollikka Oy;www.k-supermarket.fi;47111
23114035;Vaunula Oy;www.vaunula.com;45112
23119581;Greenled Oy;www.greenled.fi;274
23143880;Pitomaalaus Oy;www.pitomaalaus.fi;43341
23164307;Dassault Systemes Oy;www.3ds.com;6201
23171718;Q-Factory Oy;www.q-factory.fi;6202
23185001;Hot Mix Oy Finland;www.hotmix.fi;43999
23201016;Infrastar Oy;www.infrastar.fi;4312
23213236;Broman Logistics Oy;www.bromangroup.fi;45311
23214570;EKE-Rakennus Oy;www.eke.fi;412
23240760;Rakennusurakointi S. Tikakoski Oy;www.tikakoski.fi;412
23241202;Atos IT Solutions and Services Oy;fi.atos.net;6203
23245676;Disas Fish Oy;www.disas.fi;4723
23245705;Disas Caviar Oy Ltd;www.disas.fi;46381
23258282;Orasko Oy;www.orasko.fi;46732
23273271;Vastuu Group Oy;www.vastuugroup.fi;6201
23289046;Edeco-Tools Oy;www.edeco.fi;46739
23295833;Firecon Group Oy;www.firecon.fi;46742
23316622;EduCluster Finland Oy;www.educlusterfinland.fi;856
23353714;Marko Laaksonen Oy;www.k-supermarket.fi/kaupat/ratina;47111
23365096;Supercell Oy;www.supercell.com;6201
23393177;Musti Group Nordic Oy;www.mustijamirri.fi;47764
23393660;Proinfra Oy;www.proinfra.fi;412
23400074;Leijonaverkot Oy;www.leijonaverkot.fi;4222
23400453;Delete Oy;www.delete.fi;4311
23401800;LTU Asunnot Oy;www.ltu.fi;43341
23402109;Realmachinery Oy;www.realmachinery.fi;46699
23411929;Visura Oy;www.visura.fi;412
23421449;Suvanto Trucks Oy;www.suvantotrucks.com;45191
23421641;Suomen Terveysravinto Oy;www.suomenterveysravinto.fi;47292
23426215;Orica Finland Oy;www.oricaminingservices.com/fi;2051
23441650;Finanssi-Kontio Oy;www.finanssikontio.fi;6202
23446611;MariaDB Corporation Ab;mariadb.com/;6201
23456270;Nordic Automotive Services Oy;www.renault.fi;45111
23475092;Smoothie Heaven Oy;www.junglejuicebar.fi;56101
23476220;F9 Distribution Oy;www.f9.fi;4651
23481062;Rauta ja Maatalous Huittinen Oy;www.k-rauta.fi;47521
23482612;FinCap Kiinteistökehitys Oy;www.fincap.fi;412
23495229;Skyr Finland Oy;www.skyr.fi;4639
23509248;Rekolan Putki Oy;www.rekolanputki.fi;4322
23522215;Sarlin Group Oy Ab;www.sarlin.com;46692
23525547;Jackon Finland Oy;www.jackon.fi;2221
23531461;Norvida Oy;norvida.fi/;47299
23535657;Naulankanta Geo & Building Oy;www.naulankanta.fi;46739
23542240;Tampereen Sähköpalvelu Oy;www.tsp.fi;46691
23548925;Kruunukaluste Oy;www.kruunukaluste.fi;47591
23554751;Oulun Energia Urakointi Oy;www.oulunenergia.fi;4222
23570989;Patria Land Oy;www.patria.fi;304
23583739;Rakennusliike Evälahti Uusimaa Oy;www.evalahti.com;412
23615892;Qentinel Oy;www.qentinel.com;6202
23619092;Karjalan Paperi Oy;www.karjalanpaperi.fi;4676
23621803;Kuntien Tiera Oy;www.tiera.fi;6209
23627033;Greenline Cars Oy;www.autotalotampere.fi;45112
23636423;NHKdairy Oy;www.nhk.fi;4661
23645151;Osuuskauppa Varuboden-Osla Handelslag;www.varuboden-osla.fi;47111
23669372;Kaisanet Oy;www.kaisanet.fi;612
23678260;Sete Oy;www.sete.fi;47523
23685559;Bigs Oy;www.bigs.fi;412
23688581;Vierumäen Matkakeidas Oy;www.matkakeidas.fi;56102
23694906;Projecta Oy;www.projecta.fi;46692
23699838;Kaakkois-Suomen Tieto Oy;www.kaakkoissuomentieto.fi;6202
23714436;Iveco Finland Oy;www.iveco.fi;45191
23715498;Autolähde Oy;www.autolahde.fi;45112
23721556;Fazer Ravintolat Oy;www.fazer.fi;56101
23743464;Puhdistamo - Real Foods Oy;www.puhdistamo.fi;46382
23743640;Yousician Oy;yousician.com;6201
23746411;J & K Heinänen Oy;www.k-supermarket.fi;47111
23756900;GoGolf Oy;www.gogolf.fi;6399
23763705;Nordic Waterproofing Oy;www.kerabit.fi;4391
23766674;Parker Hannifin Manufacturing Finland Oy;www.parker.com;46699
23770438;Green Automation Group Oy;www.greenautomation.com;46699
23786704;Best Glass Oy;www.bestglass.fi;2312
23795029;Cubus Finland Oy Ab;www.cubus.fi;47711
23796996;TPE Turun Pelti ja Eristys Oy;www.tpe.fi;4391
23805725;Printcom Center Oy;www.printcom.fi;4741
23812351;Rakennusliike Pakkanen Oy;www.rakennusliikepakkanen.fi;412
23820036;Sievi Group Oy;www.sievitalo.fi;412
23839167;Kingspan Oy;www.kingspan.com;46739
23843334;Qentinel Finland Oy;www.qentinel.com;6201
23860572;M. Kindstedt Oy;www.k-supermarket.fi;47113
23871781;Nicewood Oy;www.nicewood.fi;46739
23889244;Satakunnan ammattikorkeakoulu Oy;www.samk.fi;8542
23891838;S-Business Oy;www.s-business.fi;6619
23894430;Tibnor Oy;www.tibnor.fi;4612
23898108;Nordic Power Service Oy;www.nordicpowerservice.com;43999
23903392;Viafin GAS Oy;www.viafingas.fi;4221
23907107;NDI Finland Oy;www.ndi.fi;45312
23916310;LVI-neloset Oy;www.lvineloset.fi;4322
23929605;IRON MEDICAL OY;www.ironmedical.fi, www.röntgen.fi;46462
23936661;KTC Group Oy;www.ktcgroup.fi;412
23948718;Coloplast Oy;www.coloplast.fi;46461
23957681;mcare Group Oy;www.mcare.fi;6203
23957972;AGCO Suomi Oy;www.agcosuomi.fi;4661
23962325;TLT-Building Oy;www.tlt-b.fi;4222
